param_name,prior,optimized,delta,delta_pct
tree_alloc_ass,0.2623450692891942,0.04762006551027298,-0.21472500377892123,-81.84830931288465
tree_alloc_abg,0.5000067449518385,0.6210366487503052,0.12102990379846668,24.205654227749363
tree_sla,174.9913717668777,171.03665161132812,-3.9547201555495803,-2.2599515139626605
tree_lue,0.05000691973287948,0.031268805265426636,-0.018738114467452847,-37.471043142720426
tree_pmax,19.0011720912785,19.284652709960938,0.2834806186824359,1.4919112216901236
tree_topt,22.500278639056837,29.6810302734375,7.1807516343806626,31.914056486020762
tree_tmin,7.499126733755644,8.538065910339355,1.0389391765837113,13.854135467629298
tree_tmax,37.497662029781985,27.345338821411133,-10.152323208370852,-27.07454987542294
tree_rmf0,1.0048024949777887,0.9823336005210876,-0.022468894456701083,-2.236150344869293
tree_qTf0,2.000021452538422,1.7958258390426636,-0.20419561349575854,-10.209671163106476
tree_qTc0,2.0000529980541044,2.206387996673584,0.20633499861947957,10.31647655438268
tree_qTr0,2.000050645222689,2.223982095718384,0.22393145049569485,11.196289005509755
tree_lf0,0.04999877041430515,0.024181464686989784,-0.025817305727315366,-51.63588126944973
tree_lc0,0.04999030601704858,0.03606145456433296,-0.013928851452715621,-27.863104994727088
tree_lr0,0.049971131572774004,0.04735527187585831,-0.002615859696915697,-5.234741769067537
c3_alloc_ass,0.2532757022014059,0.09440863877534866,-0.15886706342605722,-62.72495231292478
c3_alloc_abg,0.4999509811132826,0.7000274062156677,0.2000764251023851,40.01920841456461
c3_sla,174.98518983917216,188.1190185546875,13.133828715515335,7.505680182183737
c3_lue,0.050004088167497074,0.054119452834129333,0.00411536466663226,8.230056416281716
c3_pmax,19.00058834723388,17.506168365478516,-1.4944199817553638,-7.865124776375268
c3_topt,22.50064533262673,28.051334381103516,5.550689048476787,24.66902156103093
c3_tmin,7.499907418585361,-0.7569466233253479,-8.25685404191071,-110.09274623110115
c3_tmax,37.49993516079836,33.57178497314453,-3.928150187653827,-10.47508527897465
c3_rmf0,1.0049552866735079,1.5148353576660156,0.5098800709925078,50.736592737399945
c3_qTf0,1.9998817150843309,1.8788251876831055,-0.12105652740122541,-6.053184370262653
c3_qTc0,1.9998502373992249,2.038602828979492,0.03875259158026734,1.9377746821014208
c3_qTr0,1.9999870880665103,1.869407296180725,-0.13057979188578517,-6.529031745501084
c3_lf0,0.049994631308997166,0.04390900954604149,-0.006085621762955677,-12.172550539162577
c3_lc0,0.05001684124879427,0.03860960900783539,-0.011407232240958881,-22.80678258792256
c3_lr0,0.05001714921994729,0.04227684810757637,-0.007740301112370923,-15.475294440179772
soil_sr_lf,1.5046625365896875,1.243242621421814,-0.26141991516787355,-17.373989769186444
soil_sr_lc,1.5046410562836554,1.1248431205749512,-0.37979793570870424,-25.241763417434267
soil_sr_lr,1.5049176165746543,2.245274543762207,0.7403569271875527,49.195844279680934
soil_f_co2_lf,0.6000097350521011,0.5271339416503906,-0.07287579340171046,-12.145768500803138
soil_f_co2_lc,0.5999036796649979,0.5636138916015625,-0.03628978806343541,-6.04926912328669
soil_f_co2_lr,0.6000378482396479,0.673552393913269,0.07351454567362115,12.25165143987056
